id,condition,can.mitigate,flagged,list_key,list_content,comment_key,comment_content,rank,mms_compat,human_code,human_comment
12,1,1,0,list.mitig,Consider all views not just extreme left,list.mitig.comment,Climate change will increase the difference between have/have nots. It already is - why should people who can afford electric cars not be liable for roads etc when a poorer person has to have a petrol car and gets hit with extreme petrol/tax costs. My view this is a reason why lower income people believe climate change is a scam as they/we are always hit with the cost. electricity price goes up - wealthy people put solar on - poorer people cant.,4,1,-1,
14,1,1,0,list.mitig,reduce carbon emissions,list.mitig.comment,nah,1,1,12,
15,2,2,0,list.mitig,do not know,list.mitig.comment,do not know,1,1,0,
16,1,1,0,list.mitig,stop cutting down forests,list.mitig.comment,no,1,1,21,
16,1,1,0,list.mitig,stop using fossil fuels,list.mitig.comment,no,2,1,12,
16,1,1,0,list.mitig,undertake massive tree plantings and reforestations,list.mitig.comment,no,3,1,11,
16,1,1,0,list.mitig,stop polluting the earth and clean up what we've done,list.mitig.comment,no,4,1,"14,22",
17,1,1,0,list.mitig,limit CO2 emissions from power stations and other industrial complexes,list.mitig.comment,No,1,1,12,
17,1,1,0,list.mitig,more tree planting,list.mitig.comment,No,2,1,11,
17,1,1,0,list.mitig,stop using fossil fuels,list.mitig.comment,No,3,1,12,
17,1,1,0,list.mitig,,list.mitig.comment,No,4,1,-1,
19,2,1,0,list.mitig,idk,list.mitig.comment,nah,1,1,0,
19,2,1,0,list.mitig,idk,list.mitig.comment,nah,2,1,0,
19,2,1,0,list.mitig,idk,list.mitig.comment,nah,3,1,0,
20,2,1,0,list.mitig,reduce consumption,list.mitig.comment,,1,1,4,
21,1,1,0,list.mitig,Recycle,list.mitig.comment,,1,1,24,
21,1,1,0,list.mitig,Enable the production of more renewable energy,list.mitig.comment,,2,1,1,
21,1,1,0,list.mitig,Reduce waste,list.mitig.comment,,3,1,14,
21,1,1,0,list.mitig,Use bio-degradable products,list.mitig.comment,,4,1,25,
21,1,1,0,list.mitig,Eat less meat,list.mitig.comment,,5,1,16,
22,1,2,0,list.mitig,encourage the worlds major polluters to cut their use of fires daily,list.mitig.comment,no,1,1,15,
22,1,2,0,list.mitig,major polluters must cut industrial emmisions....eg  China,list.mitig.comment,no,2,1,14,
23,2,2,0,list.mitig,stop burning fossil fuels,list.mitig.comment,no,1,1,12,
23,2,2,0,list.mitig,stop cutting down trees,list.mitig.comment,no,2,1,21,
23,2,2,0,list.mitig,using renewable energy,list.mitig.comment,no,3,1,17,
24,2,2,0,list.mitig,government,list.mitig.comment,,1,1,26,
25,1,1,0,list.mitig,Stop using fossil fuel.,list.mitig.comment,No,1,1,12,
25,1,1,0,list.mitig,Stop using anything disposable.,list.mitig.comment,No,2,1,51,
26,2,2,0,list.mitig,use less water,list.mitig.comment,,1,1,27,
27,1,1,0,list.mitig,reduce plastic usage,list.mitig.comment,none,1,1,28,
27,1,1,0,list.mitig,reduce cutting trees,list.mitig.comment,none,2,1,21,
27,1,1,0,list.mitig,reduce mining,list.mitig.comment,none,3,1,29,
28,1,2,0,list.mitig,. Reduce the burning of fossil fuels such as coal,list.mitig.comment,,1,1,12,
28,1,2,0,list.mitig,. Produce electricity by using solar panels and wind turbines,list.mitig.comment,,2,1,17,
29,1,1,0,list.mitig,"Maybe use their microwave a bit less, or put things like the fire out earlier.",list.mitig.comment,"No, I believe it's clear.",1,1,"4,31",
29,1,1,0,list.mitig,Use less electricity to dis-encourage the manufacturers to use fossil fuelled energy.,list.mitig.comment,"No, I believe it's clear.",2,1,4,
30,1,1,0,list.mitig,recycle,list.mitig.comment,,1,1,24,
30,1,1,0,list.mitig,reduce energy usage,list.mitig.comment,,2,1,4,
31,1,1,0,list.mitig,drive less,list.mitig.comment,not sure,1,1,32,
31,1,1,0,list.mitig,use green energy,list.mitig.comment,not sure,2,1,17,
31,1,1,0,list.mitig,eat less meat,list.mitig.comment,not sure,3,1,16,
32,1,1,0,list.mitig,'- Renewable resources,list.mitig.comment,,1,1,17,
32,1,1,0,list.mitig,- Carbon tax,list.mitig.comment,,2,1,3,
33,1,1,0,list.mitig,reduce their impact,list.mitig.comment,,1,1,33,
35,1,1,0,list.mitig,Have more renewable energy like wind farms and solar panels,list.mitig.comment,,1,1,17,
35,1,1,0,list.mitig,Have more electric vehicles,list.mitig.comment,,2,1,34,
37,2,2,0,list.mitig,we could limit the number of cars on the roads,list.mitig.comment,No,1,1,32,
37,2,2,0,list.mitig,we could continue to improve industry so that they do not put out as much of the gases into the atmosphere,list.mitig.comment,No,2,1,36,
37,2,2,0,list.mitig,we could take better care of our planet by keeping it cleaner,list.mitig.comment,No,3,1,22,
38,1,1,0,list.mitig,Support political parties that advocate policy changes to fight against climate change,list.mitig.comment,,1,1,37,
38,1,1,0,list.mitig,Educate children about the importance of sustaining natural ecosystems from a young age,list.mitig.comment,,2,1,38,
38,1,1,0,list.mitig,Make small lifestyle changes to reduce the amount of pollution emitted per household,list.mitig.comment,,3,1,4,
38,1,1,0,list.mitig,Campaigns to plant more trees,list.mitig.comment,,4,1,11,
38,1,1,0,list.mitig,Protests/movements to stop the use of non-sustainable energy,list.mitig.comment,,5,1,12,
38,1,1,0,list.mitig,Protests/movements to stop deforestation and save critically endangered animals and plants,list.mitig.comment,,6,1,21,
39,1,1,0,list.mitig,Grow more Trees,list.mitig.comment,None,1,1,11,
40,1,2,0,list.mitig,Stop overpopulation,list.mitig.comment,No,1,1,8,
40,1,2,0,list.mitig,use nuclear power,list.mitig.comment,No,2,1,9,
40,1,2,0,list.mitig,aim for renewable energy sources,list.mitig.comment,No,3,1,17,
42,1,2,0,list.mitig,more eco friendly industies,list.mitig.comment,not sure,1,1,36,
43,1,1,0,list.mitig,Support renewable energy,list.mitig.comment,no,1,1,1,
43,1,1,0,list.mitig,Reduce waste,list.mitig.comment,no,2,1,14,
43,1,1,0,list.mitig,plant more trees,list.mitig.comment,no,3,1,11,
44,2,2,0,list.mitig,limit human reproduction reduce population growth globally,list.mitig.comment,that is IF man is the responsible factor and climate change is occuring,1,1,8,
44,2,2,0,list.mitig,ban all non renewable energy production,list.mitig.comment,that is IF man is the responsible factor and climate change is occuring,2,1,12,
44,2,2,0,list.mitig,ban petro chemical cars,list.mitig.comment,that is IF man is the responsible factor and climate change is occuring,3,1,32,
44,2,2,0,list.mitig,re plant forrests,list.mitig.comment,that is IF man is the responsible factor and climate change is occuring,4,1,11,
46,1,2,0,list.mitig,cut emissions,list.mitig.comment,vegans should shut the hell up about everyone giving up meat as many vegan plant food take up more space and use up more resources (like water etc) than animals do.  Eating meat is natural (all animals do it and Man is an animal),1,1,12,
46,1,2,0,list.mitig,greener fuels,list.mitig.comment,vegans should shut the hell up about everyone giving up meat as many vegan plant food take up more space and use up more resources (like water etc) than animals do.  Eating meat is natural (all animals do it and Man is an animal),2,1,17,
46,1,2,0,list.mitig,green power,list.mitig.comment,vegans should shut the hell up about everyone giving up meat as many vegan plant food take up more space and use up more resources (like water etc) than animals do.  Eating meat is natural (all animals do it and Man is an animal),3,1,17,
46,1,2,0,list.mitig,reduce waste,list.mitig.comment,vegans should shut the hell up about everyone giving up meat as many vegan plant food take up more space and use up more resources (like water etc) than animals do.  Eating meat is natural (all animals do it and Man is an animal),4,1,14,
47,1,1,0,list.mitig,dont use/process/burn fosil fuels,list.mitig.comment,,1,1,12,
47,1,1,0,list.mitig,harness renueable energy sources,list.mitig.comment,,2,1,17,
47,1,1,0,list.mitig,wipe out half the worlds population,list.mitig.comment,,3,1,8,I will subsume this under 'limiting population growth'
48,1,1,0,list.mitig,Reduce Carbon,list.mitig.comment,,1,1,12,
48,1,1,0,list.mitig,Don't fly as much,list.mitig.comment,,2,1,19,
48,1,1,0,list.mitig,Clean up polution,list.mitig.comment,,3,1,22,
49,2,1,0,list.mitig,Reduce fossil fuel burning find other clean ways of making energy,list.mitig.comment,,1,1,"12,1",
49,2,1,0,list.mitig,Stop cutting down forests,list.mitig.comment,,2,1,21,
50,1,1,0,list.mitig,recycle,list.mitig.comment,,1,1,24,
50,1,1,0,list.mitig,no coal,list.mitig.comment,,2,1,12,
50,1,1,0,list.mitig,renewable energy,list.mitig.comment,,3,1,17,
52,1,1,0,list.mitig,use renewable power,list.mitig.comment,no,1,1,17,
52,1,1,0,list.mitig,stop using coal generated power,list.mitig.comment,no,2,1,12,
52,1,1,0,list.mitig,adopt reaforestation policies,list.mitig.comment,no,3,1,11,
52,1,1,0,list.mitig,use vehicles that do not rely on oil products for power,list.mitig.comment,no,4,1,34,"Classified this as 34, although most electricity in Australia is likely sourced from the burning of fossil fuels"
52,1,1,0,list.mitig,adopt new farming practices that are environmentally friendally,list.mitig.comment,no,5,1,40,
52,1,1,0,list.mitig,recycle water,list.mitig.comment,no,6,1,41,
53,1,2,0,list.mitig,reducing waste,list.mitig.comment,nothing,1,1,14,
53,1,2,0,list.mitig,electric cars,list.mitig.comment,nothing,2,1,34,
53,1,2,0,list.mitig,less cattle,list.mitig.comment,nothing,3,1,42,
54,1,1,0,list.mitig,reducing their carbon footprint,list.mitig.comment,no comments,1,1,4,
55,1,1,0,list.mitig,give up cars / petrol / gas burning,list.mitig.comment,,1,1,"12,32",
55,1,1,0,list.mitig,give up mining / manufacturing,list.mitig.comment,,2,1,"29,52",
55,1,1,0,list.mitig,find alternatives eg solar,list.mitig.comment,,3,1,17,
56,1,1,0,list.mitig,stop pollution,list.mitig.comment,,1,1,14,
57,1,1,0,list.mitig,less fuels,list.mitig.comment,"less fuels
go green
more sufficent",1,1,12,
57,1,1,0,list.mitig,go green,list.mitig.comment,"less fuels
go green
more sufficent",2,1,17,
57,1,1,0,list.mitig,more sufficent,list.mitig.comment,"less fuels
go green
more sufficent",3,1,4,Interpreted this as encouring a more 'self-sufficient' lifestyle
58,1,1,0,list.mitig,re cycle,list.mitig.comment,no,1,1,24,
58,1,1,0,list.mitig,stop using plastics,list.mitig.comment,no,2,1,28,
58,1,1,0,list.mitig,plant trees,list.mitig.comment,no,3,1,11,
59,1,2,0,list.mitig,"Raise the awareness of people around the world about it, and if possible reducing the amount of carbon dioxide produced into the air. producing more environmentally friendly products, factories, and vehicles.",list.mitig.comment,none,1,1,"43,12,36,6",
60,2,2,0,list.mitig,emit less exhaust fumes,list.mitig.comment,no,1,1,12,
60,2,2,0,list.mitig,contain population growth,list.mitig.comment,no,2,1,8,
60,2,2,0,list.mitig,control or eliminate fumes,list.mitig.comment,no,3,1,12,
62,1,1,0,list.mitig,plant more trees,list.mitig.comment,,1,1,11,
62,1,1,0,list.mitig,reduce usage of fuel,list.mitig.comment,,2,1,12,
63,1,1,0,list.mitig,burning coals,list.mitig.comment,na,1,1,15,
64,1,1,0,list.mitig,Move to renewable power,list.mitig.comment,,1,1,17,
64,1,1,0,list.mitig,reduce meat consumption from cattle,list.mitig.comment,,2,1,16,
64,1,1,0,list.mitig,reduce pollution,list.mitig.comment,,3,1,14,
64,1,1,0,list.mitig,drive electric cars,list.mitig.comment,,4,1,34,
65,1,1,0,list.mitig,Talk with your children about it.,list.mitig.comment,,1,1,38,
65,1,1,0,list.mitig,Reduce electricity,list.mitig.comment,,2,1,4,
65,1,1,0,list.mitig,Reduce car emissions,list.mitig.comment,,3,1,6,
65,1,1,0,list.mitig,Build strong communities,list.mitig.comment,,4,1,45,
66,1,1,0,list.mitig,"stop burning fossil fuels,change to solar or wind instead for power. drive either electric or duel-powered  vehicles.",list.mitig.comment,,1,1,"12,17,34",
67,1,1,0,list.mitig,reduce emissions,list.mitig.comment,,1,1,12,
67,1,1,0,list.mitig,increase tree cover,list.mitig.comment,,2,1,11,
67,1,1,0,list.mitig,change to more vegetarian diet,list.mitig.comment,,3,1,16,
69,2,2,0,list.mitig,DUNNO,list.mitig.comment,"DUNNO
",1,1,0,
69,2,2,0,list.mitig,DUNNO,list.mitig.comment,"DUNNO
",2,1,0,
69,2,2,0,list.mitig,DUNNO,list.mitig.comment,"DUNNO
",3,1,0,
70,1,2,0,list.mitig,not sure,list.mitig.comment,don't know,1,1,0,
71,1,1,0,list.mitig,carbon price,list.mitig.comment,"honestly idiots like our several most recent PM's and their corporate financiers are a cancer to society, so many people believe the utter nonsense they sprout. Money needs to come out of politics so we can actually do something about this",1,1,3,
71,1,1,0,list.mitig,stop voting in idiots to run the country,list.mitig.comment,"honestly idiots like our several most recent PM's and their corporate financiers are a cancer to society, so many people believe the utter nonsense they sprout. Money needs to come out of politics so we can actually do something about this",2,1,37,
71,1,1,0,list.mitig,use less resources,list.mitig.comment,"honestly idiots like our several most recent PM's and their corporate financiers are a cancer to society, so many people believe the utter nonsense they sprout. Money needs to come out of politics so we can actually do something about this",3,1,4,
72,1,1,0,list.mitig,less carbon dioxide emissions,list.mitig.comment,,1,1,12,
73,2,2,0,list.mitig,Reduce the world's population!,list.mitig.comment,,1,1,8,
73,2,2,0,list.mitig,Stop cutting down the forests!,list.mitig.comment,,2,1,21,
74,1,1,0,list.mitig,Educate the world. Scare tactics will only do so much.,list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",1,1,43,
74,1,1,0,list.mitig,If people believe in the effort they will all contribute.,list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",2,1,46,
74,1,1,0,list.mitig,Consumerism and greed are our biggest problems,list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",3,1,4,
74,1,1,0,list.mitig,Reduce pollution with severe penalties for polluters,list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",4,1,14,
74,1,1,0,list.mitig,Recycle,list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",5,1,24,
74,1,1,0,list.mitig,"Use natural resources to generate electricity (Sun, Wind, Ocean)",list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",6,1,17,
74,1,1,0,list.mitig,Create new fuel sources to power the world's transport systems. From cars to planes,list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",7,1,1,
74,1,1,0,list.mitig,Look into more efficient and sustainable food production systems,list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",8,1,40,
74,1,1,0,list.mitig,"Have to start considering population control measures, as the world cannot sustain ever increasing numbers",list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",9,1,8,
74,1,1,0,list.mitig,,list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",10,1,-1,
74,1,1,0,list.mitig,,list.mitig.comment,"We have to get a lot better at recycling. There is a lot of talk about recycling, but very little do
We have to re-use or breakdown what we have used. You cannot keep producing. You will run out.
Apart from the 10c plastic bottle refund, that we are paying for anyhow, there is no drive or incentive to re-use, re-purpose,re-design
This is one the biggest crises facing us, and we are not devoting any energy, resources or intellect towards solving this issue
We must elevate this. It is a key part of saving our world",11,1,-1,
75,1,1,0,list.mitig,eco products,list.mitig.comment,,1,1,47,
76,1,1,0,list.mitig,use less cars,list.mitig.comment,,1,1,32,
76,1,1,0,list.mitig,less manufacturing,list.mitig.comment,,2,1,4,
76,1,1,0,list.mitig,eat more plants,list.mitig.comment,,3,1,16,
77,1,2,0,list.mitig,keep the planet clean,list.mitig.comment,I don't think that I need to clarify my comments,1,1,14,
77,1,2,0,list.mitig,reduce gas emissions,list.mitig.comment,I don't think that I need to clarify my comments,2,1,12,
77,1,2,0,list.mitig,drive less,list.mitig.comment,I don't think that I need to clarify my comments,3,1,32,
78,1,2,0,list.mitig,Use solar power - but hard for all to do this,list.mitig.comment,Not at present,1,1,17,
78,1,2,0,list.mitig,Buy electric cars?? or use car pooling,list.mitig.comment,Not at present,2,1,"34,48",
79,1,2,0,list.mitig,reduces gases,list.mitig.comment,,1,1,12,Interpreted gases to refer to 'greenhouse gases'
79,1,2,0,list.mitig,less power,list.mitig.comment,,2,1,4,
80,2,1,0,list.mitig,Limit CO2 emmisions,list.mitig.comment,,1,1,12,
80,2,1,0,list.mitig,Do not clear forests,list.mitig.comment,,2,1,21,
80,2,1,0,list.mitig,Limit Pollution,list.mitig.comment,,3,1,14,
82,2,2,0,list.mitig,"stop littering,",list.mitig.comment,,1,1,14,
82,2,2,0,list.mitig,stop burning coal,list.mitig.comment,,2,1,12,
84,2,2,0,list.mitig,I am person that does not keep up with all the worries of climate,list.mitig.comment,I quess I should follow more closely,1,1,0,
85,1,1,0,list.mitig,recycle,list.mitig.comment,,1,1,24,
85,1,1,0,list.mitig,use natural materials,list.mitig.comment,,2,1,47,
85,1,1,0,list.mitig,use of renewable energy,list.mitig.comment,,3,1,17,
86,1,1,0,list.mitig,use renewable energy,list.mitig.comment,,1,1,17,
86,1,1,0,list.mitig,switch to renewable energy,list.mitig.comment,,2,1,17,
86,1,1,0,list.mitig,protect ecosystems,list.mitig.comment,,3,1,18,
87,1,1,0,list.mitig,I'm,list.mitig.comment,no comments,1,1,0,
87,1,1,0,list.mitig,not,list.mitig.comment,no comments,2,1,0,
87,1,1,0,list.mitig,sure,list.mitig.comment,no comments,3,1,0,
88,1,1,0,list.mitig,drive less,list.mitig.comment,none,1,1,32,
88,1,1,0,list.mitig,eat less or no meat,list.mitig.comment,none,2,1,16,
89,1,1,0,list.mitig,stop Coal,list.mitig.comment,No,1,1,12,
89,1,1,0,list.mitig,reduce petrol cars,list.mitig.comment,No,2,1,32,
90,1,1,0,list.mitig,depopulate,list.mitig.comment,,1,1,8,
90,1,1,0,list.mitig,electric vehicles,list.mitig.comment,,2,1,34,
90,1,1,0,list.mitig,ban petrol/diesel engines of every kind,list.mitig.comment,,3,1,32,
90,1,1,0,list.mitig,increase all green energy to 100%,list.mitig.comment,,4,1,17,
90,1,1,0,list.mitig,tax manufacturs who violate laws,list.mitig.comment,,5,1,49,
90,1,1,0,list.mitig,incentivise manufacturers who reduce emissions,list.mitig.comment,,6,1,50,
1,3,3,0,list.mitig,It is now in my opinion just out of control with no definative evidence presented it is also a left driven claim supported by The Greens and spread by lecturers at Universities,list.mitig.comment,"Look closely at THE FACTS
Give me(us) the proof from the climate alarmists",1,0,-1,
9,2,3,0,list.mitig,there is nothing people can do,list.mitig.comment,none,1,0,-1,
10,3,2,0,list.mitig,stop using their car as petrol causes damage to teh environment,list.mitig.comment,energy conservation use this to justify selling new appliances,1,0,-1,
10,3,2,0,list.mitig,use public transport to be more fuel efficient,list.mitig.comment,energy conservation use this to justify selling new appliances,2,0,-1,
10,3,2,0,list.mitig,hosehold applicance that use less electricity,list.mitig.comment,energy conservation use this to justify selling new appliances,3,0,-1,
18,3,1,0,list.mitig,We can all reduce our waste,list.mitig.comment,,1,0,-1,
18,3,1,0,list.mitig,We can all reduce our pollution,list.mitig.comment,,2,0,-1,
18,3,1,0,list.mitig,Force Governments too change too clean energy,list.mitig.comment,,3,0,-1,
18,3,1,0,list.mitig,We could reduce the amount of travel by vehicle sharing,list.mitig.comment,,4,0,-1,
18,3,1,0,list.mitig,Get motor vehicle manufacturers to stop making petrol vehicles,list.mitig.comment,,5,0,-1,
18,3,1,0,list.mitig,"Run much better public transport systems and more often services, 24hrs a day",list.mitig.comment,,6,0,-1,
18,3,1,0,list.mitig,Have mandatory sentencing (terms) for people polluting,list.mitig.comment,,7,0,-1,
18,3,1,0,list.mitig,Safer storage and disposal of chemical/nuclear waste,list.mitig.comment,,8,0,-1,
34,1,3,0,list.mitig,we can not stop stop,list.mitig.comment,no,1,0,-1,
36,2,3,0,list.mitig,You cannot change the earth cycles,list.mitig.comment,,1,0,-1,
36,2,3,0,list.mitig,Cannot change the sun cycles,list.mitig.comment,,2,0,-1,
36,2,3,0,list.mitig,it happens every 200 000 years roughly,list.mitig.comment,,3,0,-1,
45,2,3,0,list.mitig,"approximately 98% of carbon emission is naturally made, human kind only produces a very small percentage, so why are the governments pulling wool over our eyes?",list.mitig.comment,someone have the guts to tell the truth!,1,0,-1,
61,2,3,0,list.mitig,it is a natural condition society can slow the progress but not reverse it Nature will eventual will win,list.mitig.comment,no,1,0,-1,
68,1,3,0,list.mitig,Climate has changed naturally since the beginning and maybe very very little impact is from humans.,list.mitig.comment,Noe doubt they will have no trouble understanding my position,1,0,-1,
68,1,3,0,list.mitig,Particularly in Australia when we are being used as bunnys to do the work of all the countries like China and INdia  for no effect for Australia. Just to bankrupt us for literally zero,list.mitig.comment,Noe doubt they will have no trouble understanding my position,2,0,-1,
83,2,3,0,list.mitig,you cannot ask the sun to cool down,list.mitig.comment,no,1,0,-1,
13,2,1,1,list.mitig,hgjgghg,list.mitig.comment,hgghggh,1,1,-1,
41,1,1,1,list.mitig,BVAS,list.mitig.comment,MAG,1,1,-1,
51,1,1,1,list.mitig,kjuhygt,list.mitig.comment,",kmjnhbgv",1,1,-1,
81,1,1,1,list.mitig,Eating,list.mitig.comment,eat moree animals,1,1,-1,
81,1,1,1,list.mitig,more,list.mitig.comment,eat moree animals,2,1,-1,
81,1,1,1,list.mitig,animals,list.mitig.comment,eat moree animals,3,1,-1,
